Manufacturer,Technology,Message,Parameters,Nser,Error Param Type,Error Param Value,Parameters Out
Seraphim Energy Group Inc.,Multi-c-Si,-4,{ celltype=multi vmp=36.5 isc=8.8 imp=8.5 beta_voc=-0.160008 voc=45.2 alpha_isc=0.005104 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,Rs,-0.15814992688022456,"[('a', 1.768605426069588), ('Il', 12.442621101408513), ('Io', 2.408569187589866e-08), ('Rs', -0.15814992688022456), ('Rsh', 11.767622588869791), ('Adj', 63.745022420966315)]"
Seraphim Energy Group Inc.,Multi-c-Si,-4,{ celltype=multi vmp=36.5 isc=8.8 imp=8.5 beta_voc=-0.160008 voc=45.2 alpha_isc=0.005104 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,Rs,-0.1535066964455516,"[('a', 1.7497202411759398), ('Il', 12.447304010632562), ('Io', 1.945215288712721e-08), ('Rs', -0.1535066964455516), ('Rsh', 11.746664064049074), ('Adj', 60.86582287248224)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=36.5 isc=8.8 imp=8.5 beta_voc=-0.14021 voc=45.2 alpha_isc=0.0041888 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.489080299998), ('Io', 1e-15), ('Rs', 0.25984930032292797), ('Rsh', 176.12164923429415), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=36.5 isc=8.8 imp=8.5 beta_voc=-0.14021 voc=45.2 alpha_isc=0.0041888 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,326.12992,"[('a', 3.1772), ('Il', 9.911024772443001), ('Io', 1e-09), ('Rs', 0.2598006644518272), ('Rsh', 245.1781229726712), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=36.7 isc=8.87 imp=8.59 beta_voc=-0.129675 voc=45.5 alpha_isc=0.00417777 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,326.12992,"[('a', 3.1772), ('Il', 9.911024772443001), ('Io', 1e-09), ('Rs', 0.2598006644518272), ('Rsh', 245.1781229726712), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-4,{ celltype=mono vmp=36.7 isc=8.87 imp=8.59 beta_voc=-0.129675 voc=45.5 alpha_isc=0.00417777 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,Rs,-0.17292763220313168,"[('a', 1.7552426391314901), ('Il', 12.436058650540163), ('Io', 2.1028418662374873e-08), ('Rs', -0.17292763220313168), ('Rsh', 12.387596125976527), ('Adj', 61.86073838149506)]"
Seraphim Energy Group Inc.,Multi-c-Si,-4,{ celltype=multi vmp=36.8 isc=8.87 imp=8.56 beta_voc=-0.160362 voc=45.3 alpha_isc=0.0051446 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,Rs,-0.1683495682849029,"[('a', 1.7364117836933075), ('Il', 12.44040258341676), ('Io', 1.6937613624549124e-08), ('Rs', -0.1683495682849029), ('Rsh', 12.364719984248826), ('Adj', 58.98667192258288)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=36.8 isc=8.87 imp=8.56 beta_voc=-0.160362 voc=45.3 alpha_isc=0.0051446 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.583671204507), ('Io', 1e-15), ('Rs', 0.25735607675906186), ('Rsh', 176.3405149223753), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=36.8 isc=8.87 imp=8.56 beta_voc=-0.140521 voc=45.3 alpha_isc=0.00422212 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.583671204507), ('Io', 1e-15), ('Rs', 0.25735607675906186), ('Rsh', 176.3405149223753), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=36.8 isc=8.87 imp=8.56 beta_voc=-0.140521 voc=45.3 alpha_isc=0.00422212 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,330.30093,"[('a', 3.1772), ('Il', 9.974085375449), ('Io', 1e-09), ('Rs', 0.2612513721185511), ('Rsh', 251.84548446607042), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=36.9 isc=8.99 imp=8.68 beta_voc=-0.12996 voc=45.6 alpha_isc=0.00423429 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,330.30093,"[('a', 3.1772), ('Il', 9.974085375449), ('Io', 1e-09), ('Rs', 0.2612513721185511), ('Rsh', 251.84548446607042), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=36.9 isc=8.99 imp=8.68 beta_voc=-0.12996 voc=45.6 alpha_isc=0.00423429 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.426019696991998), ('Io', 1e-15), ('Rs', 0.2712765957446809), ('Rsh', 211.57488558593724), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37 isc=8.96 imp=8.65 beta_voc=-0.16107 voc=45.5 alpha_isc=0.0051968 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2549102428722279), ('Rsh', 178.10698582295757), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37 isc=8.96 imp=8.65 beta_voc=-0.16107 voc=45.5 alpha_isc=0.0051968 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.520610601501), ('Io', 1e-15), ('Rs', 0.25741324921135633), ('Rsh', 211.08822694236196), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37 isc=8.96 imp=8.65 beta_voc=-0.141141 voc=45.5 alpha_isc=0.00426496 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2549102428722279), ('Rsh', 178.10698582295757), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.1 isc=9.04 imp=8.77 beta_voc=-0.130815 voc=45.9 alpha_isc=0.00425784 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,336.659047,"[('a', 3.1772), ('Il', 10.079186380459), ('Io', 1e-09), ('Rs', 0.25527747551686614), ('Rsh', 245.94168872347413), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.1 isc=9.04 imp=8.77 beta_voc=-0.130815 voc=45.9 alpha_isc=0.00425784 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,336.659047,"[('a', 3.1772), ('Il', 10.079186380459), ('Io', 1e-09), ('Rs', 0.25527747551686614), ('Rsh', 245.94168872347413), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.3 isc=9.03 imp=8.72 beta_voc=-0.161778 voc=45.7 alpha_isc=0.0052374 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.426019696991998), ('Io', 1e-15), ('Rs', 0.2712765957446809), ('Rsh', 211.57488558593724), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.3 isc=9.03 imp=8.72 beta_voc=-0.161778 voc=45.7 alpha_isc=0.0052374 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2712765957446809), ('Rsh', 171.23222723526177), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.3 isc=9.03 imp=8.72 beta_voc=-0.141761 voc=45.7 alpha_isc=0.00429828 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.426019696991998), ('Io', 1e-15), ('Rs', 0.2712765957446809), ('Rsh', 211.57488558593724), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.3 isc=9.03 imp=8.72 beta_voc=-0.141761 voc=45.7 alpha_isc=0.00429828 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2712765957446809), ('Rsh', 171.23222723526177), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.3 isc=9.14 imp=8.85 beta_voc=-0.131385 voc=46.1 alpha_isc=0.00430494 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.552140903004), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 205.38894546195485), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.3 isc=9.14 imp=8.85 beta_voc=-0.131385 voc=46.1 alpha_isc=0.00430494 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.2489539748953975), ('Rsh', 179.8910029554691), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.5 isc=9.12 imp=8.8 beta_voc=-0.162486 voc=45.9 alpha_isc=0.0052896 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.552140903004), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 205.38894546195485), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.5 isc=9.12 imp=8.8 beta_voc=-0.162486 voc=45.9 alpha_isc=0.0052896 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.604691405509001), ('Io', 1e-15), ('Rs', 0.25420560747663534), ('Rsh', 219.4171394055912), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.5 isc=9.12 imp=8.8 beta_voc=-0.142382 voc=45.9 alpha_isc=0.00434112 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.2489539748953975), ('Rsh', 179.8910029554691), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.5 isc=9.12 imp=8.8 beta_voc=-0.142382 voc=45.9 alpha_isc=0.00434112 gamma_pmp=-0.4522 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.499590400499), ('Io', 1e-15), ('Rs', 0.25420560747663534), ('Rsh', 245.9364775384799), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.5 isc=9.23 imp=8.94 beta_voc=-0.164256 voc=46.4 alpha_isc=0.0056303 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.867443918034), ('Io', 1e-15), ('Rs', 0.24514106583072096), ('Rsh', 164.42175036224543), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.5 isc=9.23 imp=8.94 beta_voc=-0.164256 voc=46.4 alpha_isc=0.0056303 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.552140903004), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 205.38894546195485), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.5 isc=9.23 imp=8.94 beta_voc=-0.13224 voc=46.4 alpha_isc=0.00434733 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 172.88502710894883), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.7 isc=9.2 imp=8.89 beta_voc=-0.163548 voc=46.2 alpha_isc=0.005336 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.552140903004), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 205.38894546195485), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Multi-c-Si,-33,{ celltype=multi vmp=37.7 isc=9.2 imp=8.89 beta_voc=-0.163548 voc=46.2 alpha_isc=0.005336 gamma_pmp=-0.438 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 172.88502710894883), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.7 isc=9.32 imp=9.02 beta_voc=-0.164964 voc=46.6 alpha_isc=0.0056852 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.552140903004), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 205.38894546195485), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.7 isc=9.32 imp=9.02 beta_voc=-0.164964 voc=46.6 alpha_isc=0.0056852 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 172.88502710894883), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.7 isc=9.32 imp=9.02 beta_voc=-0.13281 voc=46.6 alpha_isc=0.00438972 gamma_pmp=-0.4533 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.552140903004), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 205.38894546195485), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.9 isc=9.43 imp=9.11 beta_voc=-0.165672 voc=46.8 alpha_isc=0.0057523 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.751832812523), ('Io', 1e-15), ('Rs', 0.2687038988408852), ('Rsh', 172.88502710894883), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=37.9 isc=9.43 imp=9.11 beta_voc=-0.165672 voc=46.8 alpha_isc=0.0057523 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 203.4085747630029), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.1 isc=9.51 imp=9.19 beta_voc=-0.16638 voc=47 alpha_isc=0.0058011 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.835913616531002), ('Io', 1e-15), ('Rs', 0.24663212435233164), ('Rsh', 181.69282905300656), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.1 isc=9.51 imp=9.19 beta_voc=-0.16638 voc=47 alpha_isc=0.0058011 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 203.4085747630029), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.3 isc=9.61 imp=9.27 beta_voc=-0.167088 voc=47.2 alpha_isc=0.0058621 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.688772209517), ('Io', 1e-15), ('Rs', 0.25159301130524164), ('Rsh', 224.17837925056085), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.3 isc=9.61 imp=9.27 beta_voc=-0.167088 voc=47.2 alpha_isc=0.0058621 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.835913616531002), ('Io', 1e-15), ('Rs', 0.24663212435233164), ('Rsh', 181.69282905300656), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.5 isc=9.7 imp=9.36 beta_voc=-0.167796 voc=47.4 alpha_isc=0.005917 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.583671204507), ('Io', 1e-15), ('Rs', 0.25159301130524164), ('Rsh', 251.77843514603114), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.5 isc=9.7 imp=9.36 beta_voc=-0.167796 voc=47.4 alpha_isc=0.005917 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.930504521040001), ('Io', 1e-15), ('Rs', 0.24561403508771934), ('Rsh', 172.83290497019186), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.7 isc=9.78 imp=9.44 beta_voc=-0.168504 voc=47.6 alpha_isc=0.0059658 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.930504521040001), ('Io', 1e-15), ('Rs', 0.24561403508771934), ('Rsh', 172.83290497019186), ('Adj', 0.0)]"
Seraphim Energy Group Inc.,Mono-c-Si,-33,{ celltype=mono vmp=38.7 isc=9.78 imp=9.44 beta_voc=-0.168504 voc=47.6 alpha_isc=0.0059658 gamma_pmp=-0.447 n_ser=1 t_ref=25 },1,P,0.0,"[('a', 0.5472), ('Il', 10.930504521040001), ('Io', 1e-15), ('Rs', 0.24561403508771934), ('Rsh', 172.83290497019186), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=33.5 isc=17.9 imp=16.9 beta_voc=-0.087636 voc=40.2 alpha_isc=0.007697 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 203.4085747630029), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=33.6 isc=17.95 imp=16.95 beta_voc=-0.088072 voc=40.4 alpha_isc=0.0077185 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.835913616531002), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 175.95441376616904), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=33.8 isc=18 imp=17 beta_voc=-0.088726 voc=40.7 alpha_isc=0.00774 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 203.4085747630029), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=34 isc=18.06 imp=17.05 beta_voc=-0.089162 voc=40.9 alpha_isc=0.0077658 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.835913616531002), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 175.95441376616904), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=34.2 isc=18.11 imp=17.1 beta_voc=-0.089598 voc=41.1 alpha_isc=0.0077873 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 203.4085747630029), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=34.4 isc=18.16 imp=17.15 beta_voc=-0.090034 voc=41.3 alpha_isc=0.0078088 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.835913616531002), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 175.95441376616904), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=34.6 isc=18.21 imp=17.2 beta_voc=-0.09047 voc=41.5 alpha_isc=0.0078303 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 203.4085747630029), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=34.8 isc=18.26 imp=17.25 beta_voc=-0.090906 voc=41.7 alpha_isc=0.0078518 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.835913616531002), ('Io', 1e-15), ('Rs', 0.2659019812304484), ('Rsh', 175.95441376616904), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=35 isc=18.32 imp=17.3 beta_voc=-0.091342 voc=41.9 alpha_isc=0.0078776 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.72030251102), ('Io', 1e-15), ('Rs', 0.26342975206611574), ('Rsh', 211.76148059471979), ('Adj', 0.0)]"
Risen Energy Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=35.2 isc=18.37 imp=17.35 beta_voc=-0.091996 voc=42.2 alpha_isc=0.0078991 gamma_pmp=-0.323 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 11.03560552605), ('Io', 1e-15), ('Rs', 0.24435318275154008), ('Rsh', 167.1372926759523), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=29.7 isc=8.07 imp=7.58 beta_voc=-0.13949 voc=37 alpha_isc=0.004035 gamma_pmp=-0.517 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.72030251102), ('Io', 1e-15), ('Rs', 0.26342975206611574), ('Rsh', 211.76148059471979), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=29.9 isc=8.22 imp=7.7 beta_voc=-0.139867 voc=37.1 alpha_isc=0.00411 gamma_pmp=-0.517 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.772853013525001), ('Io', 1e-15), ('Rs', 0.2492871690427697), ('Rsh', 226.69603489093905), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.2 isc=8.25 imp=7.78 beta_voc=-0.142506 voc=37.8 alpha_isc=0.004125 gamma_pmp=-0.517 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 11.03560552605), ('Io', 1e-15), ('Rs', 0.24435318275154008), ('Rsh', 167.1372926759523), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.3 isc=8.4 imp=7.92 beta_voc=-0.142883 voc=37.9 alpha_isc=0.0042 gamma_pmp=-0.517 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.667752008515), ('Io', 1e-15), ('Rs', 0.2492871690427697), ('Rsh', 254.80092978886523), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.4 isc=8.59 imp=8.07 beta_voc=-0.143637 voc=38.1 alpha_isc=0.004295 gamma_pmp=-0.517 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.993565124046), ('Io', 1e-15), ('Rs', 0.24260958205912336), ('Rsh', 181.6004845303691), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.5 isc=8.71 imp=8.2 beta_voc=-0.144014 voc=38.2 alpha_isc=0.004355 gamma_pmp=-0.517 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.993565124046), ('Io', 1e-15), ('Rs', 0.24260958205912336), ('Rsh', 181.6004845303691), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.15 isc=8.59 imp=8.29 beta_voc=-0.139851 voc=37.9 alpha_isc=0.0052399 gamma_pmp=-0.476 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.993565124046), ('Io', 1e-15), ('Rs', 0.24260958205912336), ('Rsh', 181.6004845303691), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.6 isc=8.83 imp=8.34 beta_voc=-0.144391 voc=38.3 alpha_isc=0.004415 gamma_pmp=-0.517 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.72030251102), ('Io', 1e-15), ('Rs', 0.26342975206611574), ('Rsh', 211.76148059471979), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.33 isc=8.65 imp=8.41 beta_voc=-0.140515 voc=38.08 alpha_isc=0.0052765 gamma_pmp=-0.476 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 11.03560552605), ('Io', 1e-15), ('Rs', 0.26342975206611574), ('Rsh', 162.5074520328228), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.72 isc=8.95 imp=8.46 beta_voc=-0.12288 voc=38.4 alpha_isc=0.005012 gamma_pmp=-0.453 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 10.72030251102), ('Io', 1e-15), ('Rs', 0.26342975206611574), ('Rsh', 211.76148059471979), ('Adj', 0.0)]"
ZNSHINE PV-TECH Co._ Ltd.,Mono-c-Si,-33,{ celltype=mono vmp=30.53 isc=8.72 imp=8.52 beta_voc=-0.141179 voc=38.26 alpha_isc=0.0053192 gamma_pmp=-0.476 n_ser=10 t_ref=25 },10,P,0.0,"[('a', 0.5472), ('Il', 11.03560552605), ('Io', 1e-15), ('Rs', 0.26342975206611574), ('Rsh', 162.5074520328228), ('Adj', 0.0)]"
