Manufacturer,Model,Technology,Message,Parameters,Nser
Jinko Solar Co._ Ltd,JKM410M-72HL-TV-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 isc=10.51 imp=10.16 beta_voc=-0.150174 voc=48.6 alpha_isc=0.0046244 gamma_pmp=-0.421 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM410M-72HL-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 isc=10.76 imp=10.08 beta_voc=-0.15128 voc=49.6 alpha_isc=0.0052724 gamma_pmp=-0.416 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM410M-72HL-V-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 isc=10.76 imp=10.08 beta_voc=-0.150288 voc=49.6 alpha_isc=0.004842 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM410N-72H-MBB,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 isc=10.72 imp=10.21 beta_voc=-0.148535 voc=48.7 alpha_isc=0.0040736 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM410N-72H-MBB-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 imp=10.21 isc=10.72 voc=48.7 alpha_isc=0.0040736 beta_voc=-0.151944 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKMS410M-72HL-TI,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.3 imp=9.69 isc=10.6 voc=50.4 alpha_isc=0.006678 beta_voc=-0.17136 gamma_pmp=-0.39 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKMS410M-72HL-TI-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.3 imp=9.7 isc=10.76 voc=50.3 alpha_isc=0.0052724 beta_voc=-0.155427 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKMS410M-72HL-V-TI,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.3 imp=9.69 isc=10.6 voc=50.4 alpha_isc=0.006784 beta_voc=-0.162288 gamma_pmp=-0.372 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKMS410M-72HL-V-TI-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=42.3 imp=9.7 isc=10.76 voc=50.3 alpha_isc=0.004842 beta_voc=-0.152409 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HBL,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=10.14 isc=10.82 voc=49.9 alpha_isc=0.005951 beta_voc=-0.15469 gamma_pmp=-0.392 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HBL-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=10.14 isc=10.82 voc=49.9 alpha_isc=0.0060592 beta_voc=-0.163173 gamma_pmp=-0.395 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HL,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=10.14 isc=10.82 voc=49.9 alpha_isc=0.00541 beta_voc=-0.149201 gamma_pmp=-0.37 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HL-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=10.14 isc=10.82 voc=49.9 alpha_isc=0.0053018 beta_voc=-0.154191 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HL-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=10.25 isc=10.61 voc=48.6 alpha_isc=0.0050928 beta_voc=-0.156492 gamma_pmp=-0.412 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HL-TV-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=10.25 isc=10.61 voc=48.6 alpha_isc=0.0046684 beta_voc=-0.150174 gamma_pmp=-0.421 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HL-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=10.14 isc=10.82 voc=49.9 alpha_isc=0.0053018 beta_voc=-0.152195 gamma_pmp=-0.416 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415M-72HL-V-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=10.14 isc=10.82 voc=49.9 alpha_isc=0.004869 beta_voc=-0.151197 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415N-72H-MBB,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=10.31 isc=10.78 voc=48.8 alpha_isc=0.0040964 beta_voc=-0.14884 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM415N-72H-MBB-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=10.31 isc=10.78 voc=48.8 alpha_isc=0.0040964 beta_voc=-0.152256 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420M-72HBL,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=41.2 imp=10.2 isc=10.88 voc=50.2 alpha_isc=0.005984 beta_voc=-0.15562 gamma_pmp=-0.392 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420M-72HL,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=41.2 imp=10.2 isc=10.88 voc=50.2 alpha_isc=0.00544 beta_voc=-0.150098 gamma_pmp=-0.37 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420M-72HL-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=41.2 imp=10.2 isc=10.88 voc=50.2 alpha_isc=0.0053312 beta_voc=-0.155118 gamma_pmp=-0.38 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420M-72HL-TV-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=10.33 isc=10.7 voc=48.7 alpha_isc=0.004708 beta_voc=-0.150483 gamma_pmp=-0.421 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420M-72HL-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=41.2 imp=10.2 isc=10.88 voc=50.2 alpha_isc=0.0053312 beta_voc=-0.15311 gamma_pmp=-0.416 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420M-72HL-V-Q,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=41.2 imp=10.2 isc=10.88 voc=50.2 alpha_isc=0.004896 beta_voc=-0.152106 gamma_pmp=-0.396 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420N-72H-MBB,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=10.41 isc=10.84 voc=49 alpha_isc=0.0041192 beta_voc=-0.14945 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM420N-72H-MBB-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=10.41 isc=10.84 voc=49 alpha_isc=0.0041192 beta_voc=-0.15288 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM425N-72H-MBB,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=10.51 isc=10.9 voc=49.1 alpha_isc=0.004142 beta_voc=-0.149755 gamma_pmp=-0.435 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM425N-72H-MBB-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=10.51 isc=10.9 voc=49.1 alpha_isc=0.004142 beta_voc=-0.153192 gamma_pmp=-0.437 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM495M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40 imp=12.39 isc=13.18 voc=48.8 alpha_isc=0.0048766 beta_voc=-0.124928 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM495M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40 imp=12.37 isc=13.22 voc=48.7 alpha_isc=0.0062134 beta_voc=-0.153405 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM495M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40 imp=12.39 isc=13.18 voc=48.8 alpha_isc=0.0061946 beta_voc=-0.159088 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM495M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40 imp=12.37 isc=13.22 voc=48.7 alpha_isc=0.0062134 beta_voc=-0.153405 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM500M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.1 imp=12.47 isc=13.29 voc=48.8 alpha_isc=0.0061134 beta_voc=-0.14396 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM500M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=12.37 isc=13.13 voc=49.1 alpha_isc=0.0057772 beta_voc=-0.132079 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM500M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.1 imp=12.48 isc=13.25 voc=48.9 alpha_isc=0.0049025 beta_voc=-0.125184 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM500M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.1 imp=12.47 isc=13.29 voc=48.8 alpha_isc=0.0061134 beta_voc=-0.14396 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM500M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.1 imp=12.47 isc=13.29 voc=48.8 alpha_isc=0.0062463 beta_voc=-0.15372 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM500M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.1 imp=12.48 isc=13.25 voc=48.9 alpha_isc=0.0062275 beta_voc=-0.159414 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM500M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.1 imp=12.47 isc=13.29 voc=48.8 alpha_isc=0.0062463 beta_voc=-0.15372 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM505M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 imp=12.57 isc=13.36 voc=48.9 alpha_isc=0.0061456 beta_voc=-0.144255 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM505M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=12.47 isc=13.23 voc=49.2 alpha_isc=0.0058212 beta_voc=-0.132348 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM505M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 imp=12.57 isc=13.32 voc=49 alpha_isc=0.0049284 beta_voc=-0.12544 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM505M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 imp=12.57 isc=13.36 voc=48.9 alpha_isc=0.0061456 beta_voc=-0.144255 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM505M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 imp=12.57 isc=13.36 voc=48.9 alpha_isc=0.0062792 beta_voc=-0.154035 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM505M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 imp=12.57 isc=13.32 voc=49 alpha_isc=0.0062604 beta_voc=-0.15974 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM505M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.2 imp=12.57 isc=13.36 voc=48.9 alpha_isc=0.0062792 beta_voc=-0.154035 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM510M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.67 isc=13.43 voc=48.9 alpha_isc=0.0061778 beta_voc=-0.144255 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM510M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=12.57 isc=13.33 voc=49.2 alpha_isc=0.0058652 beta_voc=-0.132348 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM510M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.66 isc=13.4 voc=49.1 alpha_isc=0.004958 beta_voc=-0.125696 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM510M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.67 isc=13.43 voc=48.9 alpha_isc=0.0061778 beta_voc=-0.144255 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM510M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.67 isc=13.43 voc=48.9 alpha_isc=0.0063121 beta_voc=-0.154035 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM510M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.66 isc=13.4 voc=49.1 alpha_isc=0.006298 beta_voc=-0.160066 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM510M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.67 isc=13.43 voc=48.9 alpha_isc=0.0063121 beta_voc=-0.154035 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM515M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.77 isc=13.5 voc=49 alpha_isc=0.00621 beta_voc=-0.14455 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM515M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=12.67 isc=13.43 voc=49.3 alpha_isc=0.0059092 beta_voc=-0.132617 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM515M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=12.75 isc=13.47 voc=49.1 alpha_isc=0.0049839 beta_voc=-0.125696 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM515M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.77 isc=13.5 voc=49 alpha_isc=0.00621 beta_voc=-0.14455 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM515M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.77 isc=13.5 voc=49 alpha_isc=0.006345 beta_voc=-0.15435 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM515M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=12.75 isc=13.47 voc=49.1 alpha_isc=0.0063309 beta_voc=-0.160066 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM515M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.3 imp=12.77 isc=13.5 voc=49 alpha_isc=0.006345 beta_voc=-0.15435 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM520M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=12.87 isc=13.57 voc=49.1 alpha_isc=0.0062422 beta_voc=-0.144845 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM520M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=12.77 isc=13.53 voc=49.4 alpha_isc=0.0059532 beta_voc=-0.132886 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM520M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=12.84 isc=13.54 voc=49.2 alpha_isc=0.0050098 beta_voc=-0.125952 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM520M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=12.87 isc=13.57 voc=49.1 alpha_isc=0.0062422 beta_voc=-0.144845 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM520M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=12.87 isc=13.57 voc=49.1 alpha_isc=0.0063779 beta_voc=-0.154665 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM520M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=12.84 isc=13.54 voc=49.2 alpha_isc=0.0063638 beta_voc=-0.160392 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM520M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.4 imp=12.87 isc=13.57 voc=49.1 alpha_isc=0.0063779 beta_voc=-0.154665 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM525M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=12.97 isc=13.64 voc=49.2 alpha_isc=0.0062744 beta_voc=-0.14514 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM525M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.8 imp=12.87 isc=13.63 voc=49.4 alpha_isc=0.0059972 beta_voc=-0.132886 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM525M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=12.93 isc=13.64 voc=49.3 alpha_isc=0.0050468 beta_voc=-0.126208 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM525M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=12.97 isc=13.64 voc=49.2 alpha_isc=0.0062744 beta_voc=-0.14514 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM525M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=12.97 isc=13.64 voc=49.2 alpha_isc=0.0064108 beta_voc=-0.15498 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM525M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=12.93 isc=13.64 voc=49.3 alpha_isc=0.0064108 beta_voc=-0.160718 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM525M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.5 imp=12.97 isc=13.64 voc=49.2 alpha_isc=0.0064108 beta_voc=-0.15498 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM530M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.07 isc=13.71 voc=49.3 alpha_isc=0.0063066 beta_voc=-0.145435 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM530M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=12.97 isc=13.73 voc=49.5 alpha_isc=0.0060412 beta_voc=-0.133155 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM530M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=13.02 isc=13.71 voc=49.4 alpha_isc=0.0050727 beta_voc=-0.126464 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM530M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.07 isc=13.71 voc=49.3 alpha_isc=0.0063066 beta_voc=-0.145435 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM530M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.07 isc=13.71 voc=49.3 alpha_isc=0.0064437 beta_voc=-0.155295 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM530M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=13.02 isc=13.71 voc=49.4 alpha_isc=0.0064437 beta_voc=-0.161044 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM530M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.07 isc=13.71 voc=49.3 alpha_isc=0.0064437 beta_voc=-0.155295 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM535M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.17 isc=13.79 voc=49.3 alpha_isc=0.0063434 beta_voc=-0.145435 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM535M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=13.07 isc=13.83 voc=49.5 alpha_isc=0.0060852 beta_voc=-0.133155 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM535M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.8 imp=13.11 isc=13.79 voc=49.4 alpha_isc=0.0051023 beta_voc=-0.126464 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM535M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.17 isc=13.79 voc=49.3 alpha_isc=0.0063434 beta_voc=-0.145435 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM535M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.17 isc=13.79 voc=49.3 alpha_isc=0.0064813 beta_voc=-0.155295 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM535M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.8 imp=13.11 isc=13.79 voc=49.4 alpha_isc=0.0064813 beta_voc=-0.161044 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM535M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.6 imp=13.17 isc=13.79 voc=49.3 alpha_isc=0.0064813 beta_voc=-0.155295 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM540M-72HL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=13.27 isc=13.85 voc=49.4 alpha_isc=0.006371 beta_voc=-0.14573 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM540M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=41.1 imp=13.13 isc=13.89 voc=49.7 alpha_isc=0.0061116 beta_voc=-0.133693 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM540M-72HL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=13.2 isc=13.87 voc=49.5 alpha_isc=0.0051319 beta_voc=-0.12672 gamma_pmp=-0.322 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM540M-72HL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=13.27 isc=13.85 voc=49.4 alpha_isc=0.006371 beta_voc=-0.14573 gamma_pmp=-0.342 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM540M-7TL4,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=13.27 isc=13.85 voc=49.4 alpha_isc=0.0065095 beta_voc=-0.15561 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM540M-7TL4-TV,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.9 imp=13.2 isc=13.87 voc=49.5 alpha_isc=0.0065189 beta_voc=-0.16137 gamma_pmp=-0.423 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM540M-7TL4-V,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=40.7 imp=13.27 isc=13.85 voc=49.4 alpha_isc=0.0065095 beta_voc=-0.15561 gamma_pmp=-0.415 n_ser=24 t_ref=25 },24
Jinko Solar Co._ Ltd,JKM545M-72HL4-BDVP,Mono-c-Si,"""could not solve, check inputs""",{ celltype=mono vmp=41.3 imp=13.19 isc=13.95 voc=49.9 alpha_isc=0.006138 beta_voc=-0.134231 gamma_pmp=-0.348 n_ser=24 t_ref=25 },24
