pdco,reason,name,paco,mppt_hi,pso,mppt_low,idcmax,vdco
2884.401456,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: GT2.8 240-208 (208) 208V [CEC 0]",2700,480,30.831536,195,0,265.991905
2979.735002,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: GT2.8 240-208 (240) 240V [CEC 0]",2800,480,31.212730,195,0,265.920000
3171.055637,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: GT3.0-NA-DS-240-POS 240V [CEC 2005]",3000,480,26.299308,195,0,267.042619
3526.692872,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: GT3.3-NA-DS-208-POS 208V [CEC 2005]",3300,480,30.940439,195,0,266.154762
3495.131486,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: GT3.3-NA-DS-240-POS 240V [CEC 2005]",3300,480,30.618891,195,0,266.088333
10915.246650,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV10-480xfrmr 480V [CEC 2005]",10190,480,205.284231,330,0,368.412619
106592.566600,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV100S-208-HE 208V [CEC 2006]",101290,480,1151.025637,300,0,345.113095
106050.372100,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV100S-480-HE 480V [CEC 2006]",101110,480,1136.998188,300,0,345.321429
16466.382400,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV15-480xfrmr 480V [CEC 2005]",15280,480,325.513027,330,0,368.481667
22067.801550,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV20-480xfrmr 480V [CEC 2005]",20490,480,360.869794,330,0,368.457143
239481.495900,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV225S-480-P 480V [CEC 2005]",225270,480,2817.456852,300,0,368.592381
32206.007140,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV30-480xfrmr 480V [CEC 2005]",29970,480,580.602689,330,0,368.489524
48801.529420,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: PV45-480xfrmr 480V [CEC 2005]",45210,480,847.400282,330,0,368.432381
3941.360134,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: SW4024+GTI 120V [CEC 2005]",3297,30,25.810534,22,0,26.798333
3757.693835,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: SW4048+GTI 120V [CEC 2005]",3211.300000,60,22.205348,44,0,53.625556
5409.060016,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: SW5548+GTI 120V [CEC 2005]",4627,60,26.570168,44,0,53.194444
4648.620882,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: XW4024-120-240-60 (240V) 240V [CEC 2007]",4092,29,33.726108,24,0,26.033333
4803.226530,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: XW4548-120-240-60 (240V) 240V [CEC 2008]",4400,58,42.463490,48,0,53.046357
6394.160654,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: XW6048-120-60 120V [CEC 2009]",5760,64,36.878110,44,0,51.972048
6414.408366,Vdcmax <= 0 ,"Xantrex Technologies, Inc.: XW6048-240-60 (240V) 240V [CEC 2007]",5752,58,40.639254,47,0,52.127952
3970.900000,MPPT_low > Vdco or MPPT_hi < Vdco,Xantrex Technology: SW4024 26.8V [CEC 2016],3297,30,30.057100,100,0.109900,26.800000
3970.910000,MPPT_low > Vdco or MPPT_hi < Vdco,Xantrex Technology: SW4024 [120V] 120V [CEC 2018],3297,30,30.057100,100,148.168000,26.800000
3779.190000,MPPT_low > Vdco or MPPT_hi < Vdco,Xantrex Technology: SW4048 53.2V [CEC 2016],3211,60,28.784100,100,0.053517,53.200000
3779.190000,MPPT_low > Vdco or MPPT_hi < Vdco,Xantrex Technology: SW4048 [120V] 120V [CEC 2018],3211,60,28.784100,100,71.037300,53.200000
4948.160000,MPPT_low > Vdco or MPPT_hi < Vdco,Xantrex Technology: SW5548 53.2V [CEC 2016],4265,60,29.873000,100,0.071083,53.200000
4948.160000,MPPT_low > Vdco or MPPT_hi < Vdco,Xantrex Technology: SW5548 [120V] 120V [CEC 2018],4265,60,29.873000,100,93.010400,53.200000
