date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-06-04 12:00:00,29.4,15.55,2.6,355.0,1022.0,993.0,86.5
2018-06-04 13:00:00,30.0,12.5,2.6,350.0,1034.0,994.0,87.5
2018-06-04 14:00:00,31.7,9.42,6.7,310.0,985.5,981.0,88.0
2018-06-04 15:00:00,31.7,9.42,5.7,330.0,878.5,933.5,102.5
2018-06-04 16:00:00,30.0,13.13,6.2,10.0,680.5,735.5,153.5
2018-06-04 17:00:00,29.4,12.93,4.1,310.0,435.5,430.5,193.5
2018-06-04 18:00:00,28.3,14.49,3.1,10.0,197.5,165.0,134.5
2018-06-04 19:00:00,27.2,14.7,2.1,100.0,113.5,239.0,66.0
2018-06-04 20:00:00,25.6,18.6,2.6,60.0,12.0,37.0,10.0
2018-06-04 21:00:00,20.0,30.61,3.1,160.0,0.0,0.0,0.0
2018-06-04 22:00:00,20.0,33.1,2.6,190.0,0.0,0.0,0.0
2018-06-04 23:00:00,18.3,30.34,3.6,190.0,0.0,0.0,0.0
2018-06-05 00:00:00,18.9,27.97,4.1,180.0,0.0,0.0,0.0
2018-06-05 01:00:00,20.0,28.29,6.2,200.0,0.0,0.0,0.0
2018-06-05 02:00:00,20.0,26.12,4.6,210.0,0.0,0.0,0.0
2018-06-05 03:00:00,20.0,28.29,2.6,200.0,0.0,0.0,0.0
2018-06-05 04:00:00,20.0,29.53,4.1,210.0,0.0,0.0,0.0
2018-06-05 05:00:00,19.4,30.66,5.7,220.0,1.0,13.0,1.5
2018-06-05 06:00:00,21.7,27.57,5.7,230.0,87.0,451.0,30.5
2018-06-05 07:00:00,23.9,25.18,5.7,220.0,274.5,746.0,50.0
2018-06-05 08:00:00,26.7,22.08,5.1,230.0,481.0,871.5,62.5
2018-06-05 09:00:00,28.9,17.96,5.7,240.0,674.0,934.5,71.5
2018-06-05 10:00:00,30.0,13.13,0.0,300.0,839.5,971.0,79.5
2018-06-05 11:00:00,31.7,10.34,3.1,360.0,957.5,984.5,87.0
2018-06-05 12:00:00,31.1,10.7,3.1,350.0,972.5,810.5,210.0
2018-06-05 13:00:00,32.2,11.02,2.6,235.0,953.0,764.0,225.5
2018-06-05 14:00:00,31.1,10.7,2.6,120.0,864.0,611.5,304.5
2018-06-05 15:00:00,31.7,11.34,6.2,220.0,419.0,139.0,305.5
2018-06-05 16:00:00,30.0,13.69,0.0,195.0,279.0,92.0,210.5
2018-06-05 17:00:00,28.9,14.59,7.7,170.0,144.0,21.5,133.0
2018-06-05 18:00:00,28.9,14.0,2.1,90.0,193.5,197.0,112.5
2018-06-05 19:00:00,27.8,14.19,3.6,90.0,39.5,91.0,20.0
2018-06-05 20:00:00,26.1,18.86,5.1,290.0,1.5,0.0,1.5
2018-06-05 21:00:00,24.4,21.64,3.6,290.0,0.0,0.0,0.0
2018-06-05 22:00:00,22.8,24.88,1.5,190.0,0.0,0.0,0.0
2018-06-05 23:00:00,19.4,31.77,2.6,190.0,0.0,0.0,0.0
2018-06-06 00:00:00,17.8,33.89,3.6,190.0,0.0,0.0,0.0
2018-06-06 01:00:00,20.6,25.17,4.6,220.0,0.0,0.0,0.0
2018-06-06 02:00:00,17.8,32.46,4.6,150.0,0.0,0.0,0.0
2018-06-06 03:00:00,17.2,33.71,5.1,140.0,0.0,0.0,0.0
2018-06-06 04:00:00,18.3,31.45,5.7,160.0,0.0,0.0,0.0
2018-06-06 05:00:00,15.6,37.33,3.1,140.0,1.0,3.5,1.0
2018-06-06 06:00:00,17.8,31.31,3.6,250.0,74.0,281.0,36.0
2018-06-06 07:00:00,21.7,24.57,4.6,280.0,266.0,684.5,59.5
2018-06-06 08:00:00,21.7,31.1,5.1,350.0,458.5,778.5,86.0
2018-06-06 09:00:00,22.8,30.12,5.1,330.0,627.0,761.5,130.5
2018-06-06 10:00:00,24.4,32.09,4.6,340.0,826.5,937.0,92.5
2018-06-06 11:00:00,26.1,31.27,3.6,360.0,948.5,967.0,93.0
2018-06-06 12:00:00,28.3,27.49,2.6,356.67,1005.0,930.5,128.5
2018-06-06 13:00:00,29.4,25.79,2.1,353.33,1006.5,894.5,154.0
2018-06-06 14:00:00,31.1,18.49,3.6,350.0,950.0,839.0,179.5
2018-06-06 15:00:00,31.7,16.54,4.1,90.0,661.0,374.5,349.5
2018-06-06 16:00:00,31.1,13.51,5.7,190.0,636.0,538.5,252.0
2018-06-06 17:00:00,31.1,13.51,4.6,180.0,348.5,215.5,224.5
2018-06-06 18:00:00,27.8,28.3,5.7,360.0,217.0,294.0,99.0
2018-06-06 19:00:00,26.7,26.86,3.1,340.0,17.0,1.0,17.0
2018-06-06 20:00:00,25.1,31.03,8.9,313.33,2.5,0.0,2.5
2018-06-06 21:00:00,21.2,43.59,4.88,37.5,0.0,0.0,0.0
2018-06-06 22:00:00,18.3,52.04,2.6,250.0,0.0,0.0,0.0
2018-06-06 23:00:00,18.3,50.3,2.1,250.0,0.0,0.0,0.0
2018-06-07 00:00:00,17.8,48.14,6.2,140.0,0.0,0.0,0.0
2018-06-07 01:00:00,16.7,59.97,5.7,140.0,0.0,0.0,0.0
2018-06-07 02:00:00,15.6,64.33,5.1,170.0,0.0,0.0,0.0
2018-06-07 03:00:00,15.0,62.05,3.6,190.0,0.0,0.0,0.0
2018-06-07 04:00:00,15.6,57.3,4.6,190.0,0.0,0.0,0.0
2018-06-07 05:00:00,16.1,59.82,7.2,180.0,1.5,14.0,2.0
2018-06-07 06:00:00,17.8,57.85,9.3,170.0,78.0,365.0,35.5
2018-06-07 07:00:00,20.0,50.42,12.4,170.0,267.0,684.5,58.0
2018-06-07 08:00:00,22.2,44.05,7.2,180.0,488.5,888.0,61.5
2018-06-07 09:00:00,25.0,33.38,5.7,190.0,685.0,952.0,70.5
2018-06-07 10:00:00,28.3,25.49,5.1,180.0,848.5,984.5,77.5
2018-06-07 11:00:00,29.4,14.17,3.1,100.0,951.0,929.0,127.5
2018-06-07 12:00:00,31.1,10.7,6.7,90.0,975.5,783.0,235.5
2018-06-07 13:00:00,30.6,10.56,5.1,110.0,815.0,640.0,203.5
2018-06-07 14:00:00,30.0,23.1,8.8,190.0,537.5,135.0,413.0
2018-06-07 15:00:00,30.0,13.69,9.3,150.0,347.5,142.5,232.0
2018-06-07 16:00:00,28.3,15.87,7.2,140.0,632.0,525.0,257.5
2018-06-07 17:00:00,26.7,17.43,8.8,200.0,355.5,255.0,216.0
2018-06-07 18:00:00,26.1,20.41,7.2,180.0,247.0,270.0,144.0
2018-06-07 19:00:00,26.1,22.08,8.8,170.0,93.0,110.0,70.0
2018-06-07 20:00:00,23.3,27.05,8.8,170.0,11.5,12.5,10.5
2018-06-07 21:00:00,21.1,33.42,5.7,190.0,0.0,0.0,0.0
2018-06-07 22:00:00,22.2,30.16,7.2,200.0,0.0,0.0,0.0
2018-06-07 23:00:00,22.2,31.24,6.7,200.0,0.0,0.0,0.0
2018-06-08 00:00:00,20.0,38.89,0.0,185.0,0.0,0.0,0.0
2018-06-08 01:00:00,18.9,41.64,3.6,170.0,0.0,0.0,0.0
2018-06-08 02:00:00,18.3,43.24,5.1,150.0,0.0,0.0,0.0
2018-06-08 03:00:00,17.2,46.34,2.6,190.0,0.0,0.0,0.0
2018-06-08 04:00:00,16.1,47.67,0.0,225.0,0.0,0.0,0.0
2018-06-08 05:00:00,18.9,41.64,3.6,260.0,1.0,11.5,1.0
2018-06-08 06:00:00,17.8,48.14,1.5,140.0,87.0,417.5,33.5
2018-06-08 07:00:00,22.2,36.65,0.0,200.0,272.0,707.0,58.5
2018-06-08 08:00:00,25.6,24.58,6.2,260.0,477.0,838.5,73.5
2018-06-08 09:00:00,28.3,16.58,3.6,260.0,673.0,911.0,84.5
2018-06-08 10:00:00,30.0,13.42,1.5,205.0,839.5,952.5,93.0
2018-06-08 11:00:00,31.1,10.26,4.1,150.0,960.0,973.5,98.5
2018-06-08 12:00:00,33.3,7.84,6.7,180.0,1007.5,904.5,154.5
2018-06-08 13:00:00,32.8,6.67,6.2,210.0,974.0,753.0,255.5
2018-06-08 14:00:00,32.8,8.51,2.1,140.0,884.0,638.5,296.5
2018-06-08 15:00:00,31.7,10.34,3.1,70.0,563.5,193.0,399.5
2018-06-08 16:00:00,31.1,11.25,6.2,20.0,377.5,92.5,312.0
2018-06-08 17:00:00,31.1,10.26,4.6,360.0,362.5,266.0,216.5
2018-06-08 18:00:00,30.0,11.98,5.7,310.0,298.5,485.5,114.0
2018-06-08 19:00:00,27.8,18.47,3.6,10.0,155.5,499.0,53.0
2018-06-08 20:00:00,24.4,22.59,4.6,130.0,19.0,104.0,13.0
2018-06-08 21:00:00,20.6,29.49,3.6,100.0,0.0,0.0,0.0
2018-06-08 22:00:00,18.9,32.78,3.1,190.0,0.0,0.0,0.0
2018-06-08 23:00:00,19.4,28.32,4.6,230.0,0.0,0.0,0.0
2018-06-09 00:00:00,19.4,30.66,3.6,260.0,0.0,0.0,0.0
2018-06-09 01:00:00,17.8,33.89,3.6,260.0,0.0,0.0,0.0
2018-06-09 02:00:00,17.8,31.31,4.6,250.0,0.0,0.0,0.0
2018-06-09 03:00:00,17.8,33.89,3.6,260.0,0.0,0.0,0.0
2018-06-09 04:00:00,17.2,27.04,3.6,250.0,0.0,0.0,0.0
2018-06-09 05:00:00,17.8,20.74,2.6,230.0,1.5,13.0,2.0
2018-06-09 06:00:00,16.1,37.75,0.0,275.0,89.5,450.5,32.0
2018-06-09 07:00:00,18.9,34.21,3.6,320.0,279.5,748.0,53.5
2018-06-09 08:00:00,19.4,50.6,3.6,290.0,486.0,873.0,66.0
2018-06-09 09:00:00,21.1,45.55,2.6,196.67,682.5,940.5,75.0
2018-06-09 10:00:00,24.4,35.8,0.0,103.33,850.0,979.0,82.5
2018-06-09 11:00:00,27.2,26.08,2.6,10.0,970.0,996.0,88.0
2018-06-09 12:00:00,30.0,19.01,3.6,30.0,1039.5,1004.0,92.0
2018-06-09 13:00:00,31.7,11.34,1.5,45.0,1050.0,1002.0,93.0
2018-06-09 14:00:00,33.3,10.36,8.0,60.0,1000.5,985.0,96.0
2018-06-09 15:00:00,32.8,10.22,4.1,40.0,831.0,785.0,171.5
2018-06-09 16:00:00,31.7,9.92,6.2,100.0,683.5,698.5,181.5
2018-06-09 17:00:00,31.7,10.88,4.1,110.0,412.0,393.0,195.0
2018-06-09 18:00:00,31.1,9.35,5.1,130.0,306.0,491.0,114.5
2018-06-09 19:00:00,29.4,12.4,3.6,230.0,104.0,148.0,73.0
2018-06-09 20:00:00,27.8,12.94,1.5,120.0,13.0,23.0,11.5
2018-06-09 21:00:00,26.1,24.72,6.7,100.0,0.0,0.0,0.0
2018-06-09 22:00:00,21.7,31.1,4.1,170.0,0.0,0.0,0.0
2018-06-09 23:00:00,20.0,31.94,3.1,240.0,0.0,0.0,0.0
2018-06-10 00:00:00,17.8,29.97,1.5,120.0,0.0,0.0,0.0
2018-06-10 01:00:00,16.1,33.39,0.0,170.0,0.0,0.0,0.0
2018-06-10 02:00:00,16.1,33.39,2.1,220.0,0.0,0.0,0.0
2018-06-10 03:00:00,18.9,25.54,2.1,260.0,0.0,0.0,0.0
2018-06-10 04:00:00,15.6,36.01,0.0,210.0,0.0,0.0,0.0
2018-06-10 05:00:00,16.7,25.46,2.6,160.0,0.5,0.0,0.5
2018-06-10 06:00:00,19.4,19.57,4.6,210.0,68.0,198.0,37.0
2018-06-10 07:00:00,22.2,17.33,4.1,200.0,185.0,258.0,104.5
2018-06-10 08:00:00,23.9,17.88,1.5,180.0,403.5,549.0,140.5
2018-06-10 09:00:00,26.1,15.68,3.6,190.0,562.5,518.0,227.5
2018-06-10 10:00:00,30.0,10.38,6.2,220.0,793.5,778.0,179.0
2018-06-10 11:00:00,31.1,9.75,6.2,210.0,974.0,1000.0,88.5
2018-06-10 12:00:00,32.8,8.49,3.6,190.0,1045.5,1010.5,91.5
2018-06-10 13:00:00,33.3,7.45,4.6,230.0,1058.5,1007.5,96.0
2018-06-10 14:00:00,33.9,6.55,4.1,190.0,1006.0,988.0,98.5
2018-06-10 15:00:00,33.9,6.27,6.2,200.0,903.0,961.5,99.0
2018-06-10 16:00:00,32.8,6.33,3.1,240.0,658.5,613.0,215.5
2018-06-10 17:00:00,32.8,6.97,3.6,350.0,536.5,753.0,116.5
2018-06-10 18:00:00,32.2,9.64,5.7,340.0,361.0,745.0,72.0
2018-06-10 19:00:00,28.9,13.31,3.6,360.0,158.5,517.5,52.0
2018-06-10 20:00:00,27.2,14.1,2.1,340.0,21.5,120.5,14.0
2018-06-10 21:00:00,23.9,19.59,2.1,240.0,0.0,0.0,0.0
2018-06-10 22:00:00,21.1,19.34,3.1,220.0,0.0,0.0,0.0
2018-06-10 23:00:00,22.8,13.16,1.5,270.0,0.0,0.0,0.0
2018-06-11 00:00:00,20.6,25.17,3.1,40.0,0.0,0.0,0.0
2018-06-11 01:00:00,18.9,29.22,4.1,20.0,0.0,0.0,0.0
2018-06-11 02:00:00,15.6,36.01,0.0,50.0,0.0,0.0,0.0
2018-06-11 03:00:00,15.0,35.83,1.5,80.0,0.0,0.0,0.0
2018-06-11 04:00:00,12.8,39.34,3.1,110.0,0.0,0.0,0.0
2018-06-11 05:00:00,13.3,34.75,4.6,150.0,1.0,5.0,1.0
2018-06-11 06:00:00,13.9,30.48,4.6,140.0,82.0,315.5,40.0
2018-06-11 07:00:00,15.6,24.89,5.1,100.0,262.5,622.5,73.5
2018-06-11 08:00:00,16.7,25.46,3.1,120.0,470.0,776.5,96.0
2018-06-11 09:00:00,18.3,27.64,4.6,60.0,667.5,862.5,110.5
2018-06-11 10:00:00,19.4,24.76,4.1,100.0,833.5,912.0,118.0
2018-06-11 11:00:00,21.7,21.48,4.1,90.0,960.0,949.5,118.5
2018-06-11 12:00:00,23.9,18.8,3.1,90.0,1038.0,982.0,110.5
2018-06-11 13:00:00,25.0,18.34,4.6,90.0,1053.5,989.0,108.5
2018-06-11 14:00:00,26.1,18.06,1.5,150.0,1008.0,982.0,105.5
2018-06-11 15:00:00,26.7,18.2,6.2,80.0,902.0,955.0,102.5
2018-06-11 16:00:00,27.2,18.33,5.1,70.0,750.5,912.5,98.0
2018-06-11 17:00:00,27.8,17.69,6.7,100.0,565.0,848.0,88.5
2018-06-11 18:00:00,28.3,15.1,9.3,150.0,361.5,741.5,73.5
2018-06-11 19:00:00,26.1,18.06,6.2,160.0,163.5,535.0,52.0
2018-06-11 20:00:00,23.3,23.12,5.7,160.0,22.0,123.5,14.0
2018-06-11 21:00:00,20.0,30.61,2.6,180.0,0.0,0.0,0.0
2018-06-11 22:00:00,20.6,28.46,3.1,140.0,0.0,0.0,0.0
2018-06-11 23:00:00,20.0,30.61,7.2,160.0,0.0,0.0,0.0
2018-06-12 00:00:00,19.4,33.16,5.7,150.0,0.0,0.0,0.0
2018-06-12 01:00:00,18.9,32.78,4.6,160.0,0.0,0.0,0.0
2018-06-12 02:00:00,17.8,33.89,4.6,180.0,0.0,0.0,0.0
2018-06-12 03:00:00,17.2,36.48,2.1,240.0,0.0,0.0,0.0
2018-06-12 04:00:00,13.9,48.74,2.1,290.0,0.0,0.0,0.0
2018-06-12 05:00:00,13.3,50.68,4.1,240.0,1.0,3.5,1.0
2018-06-12 06:00:00,16.7,39.3,2.6,260.0,69.5,206.5,42.0
2018-06-12 07:00:00,18.9,32.78,3.1,310.0,239.5,471.5,95.5
2018-06-12 08:00:00,19.4,37.12,4.1,360.0,434.0,627.0,131.5
2018-06-12 09:00:00,19.4,37.12,2.1,360.0,623.5,723.5,156.0
2018-06-12 10:00:00,22.2,28.91,3.1,360.0,787.0,785.5,171.0
2018-06-12 11:00:00,23.3,29.22,3.6,10.0,915.0,841.5,169.0
2018-06-12 12:00:00,25.6,21.79,4.6,60.0,1005.5,927.0,130.0
2018-06-12 13:00:00,27.2,20.7,3.6,60.0,1015.0,920.0,135.5
2018-06-12 14:00:00,28.9,17.96,5.7,40.0,962.5,888.0,145.5
2018-06-12 15:00:00,28.3,18.6,4.6,80.0,851.5,820.5,164.0
2018-06-12 16:00:00,28.9,17.33,5.7,80.0,703.5,764.5,155.5
2018-06-12 17:00:00,29.4,16.84,4.6,90.0,522.5,680.0,139.0
2018-06-12 18:00:00,28.3,18.6,4.6,80.0,332.0,571.5,109.0
2018-06-12 19:00:00,27.2,23.17,5.1,100.0,140.5,339.0,67.0
2018-06-12 20:00:00,25.0,28.69,4.6,140.0,18.5,59.5,14.5
2018-06-12 21:00:00,23.3,35.48,4.6,150.0,0.0,0.0,0.0
2018-06-12 22:00:00,20.6,43.59,2.6,170.0,0.0,0.0,0.0
2018-06-12 23:00:00,20.0,50.42,2.6,280.0,0.0,0.0,0.0
2018-06-13 00:00:00,18.3,50.3,3.1,230.0,0.0,0.0,0.0
2018-06-13 01:00:00,18.9,52.2,4.1,170.0,0.0,0.0,0.0
2018-06-13 02:00:00,17.2,62.56,2.1,190.0,0.0,0.0,0.0
2018-06-13 03:00:00,19.4,72.8,5.7,200.0,0.0,0.0,0.0
2018-06-13 04:00:00,18.3,75.5,3.1,230.0,0.0,0.0,0.0
2018-06-13 05:00:00,16.1,75.13,3.6,180.0,1.0,5.0,1.0
2018-06-13 06:00:00,19.4,70.48,4.1,170.0,77.5,291.5,38.5
2018-06-13 07:00:00,21.7,58.81,5.1,150.0,257.0,624.0,67.5
2018-06-13 08:00:00,24.4,48.34,6.2,160.0,463.5,795.5,80.0
2018-06-13 09:00:00,25.6,45.0,6.7,160.0,660.0,886.0,87.5
2018-06-13 10:00:00,27.2,40.94,6.2,180.0,828.0,938.0,92.5
2018-06-13 11:00:00,30.0,31.11,6.2,170.0,953.5,967.5,96.0
2018-06-13 12:00:00,28.3,29.62,5.1,180.0,758.0,582.5,211.0
2018-06-13 13:00:00,27.2,34.01,5.1,180.0,134.5,4.5,130.0
2018-06-13 14:00:00,28.3,28.44,6.2,150.0,263.0,17.5,247.0
2018-06-13 15:00:00,27.8,21.6,6.7,170.0,472.5,92.5,395.0
2018-06-13 16:00:00,31.1,15.27,6.2,160.0,604.5,463.5,275.5
2018-06-13 17:00:00,31.7,14.14,4.6,180.0,549.5,810.5,93.0
2018-06-13 18:00:00,28.9,17.96,10.8,160.0,282.0,397.5,125.5
2018-06-13 19:00:00,26.1,22.08,10.3,170.0,160.5,523.5,49.5
2018-06-13 20:00:00,24.4,26.41,6.7,180.0,21.5,129.0,13.0
2018-06-13 21:00:00,23.9,25.18,6.7,190.0,0.0,0.0,0.0
2018-06-13 22:00:00,24.4,21.64,7.7,160.0,0.0,0.0,0.0
2018-06-13 23:00:00,21.7,31.1,8.8,170.0,0.0,0.0,0.0
2018-06-14 00:00:00,21.1,32.26,9.3,170.0,0.0,0.0,0.0
2018-06-14 01:00:00,20.6,34.46,8.2,170.0,0.0,0.0,0.0
2018-06-14 02:00:00,19.4,35.84,5.7,170.0,0.0,0.0,0.0
2018-06-14 03:00:00,17.2,41.15,3.6,130.0,0.0,0.0,0.0
2018-06-14 04:00:00,19.4,31.77,3.6,240.0,0.0,0.0,0.0
2018-06-14 05:00:00,20.6,27.26,4.1,240.0,1.0,11.5,1.0
2018-06-14 06:00:00,23.3,24.13,5.7,220.0,84.5,400.5,33.5
2018-06-14 07:00:00,26.1,19.55,7.2,250.0,220.5,469.5,86.0
2018-06-14 08:00:00,27.2,19.13,6.7,240.0,315.5,374.5,146.5
2018-06-14 09:00:00,26.7,20.42,3.1,245.0,234.5,66.5,189.5
2018-06-14 10:00:00,29.4,18.87,5.7,250.0,665.5,414.0,341.5
2018-06-14 11:00:00,32.2,14.35,4.1,310.0,844.5,672.0,245.0
2018-06-14 12:00:00,33.3,13.98,7.2,350.0,974.5,865.5,157.0
2018-06-14 13:00:00,32.2,14.87,4.6,330.0,795.5,365.5,445.5
2018-06-14 14:00:00,33.3,12.92,6.2,320.0,821.0,527.0,334.5
2018-06-14 15:00:00,32.2,13.26,3.6,40.0,378.5,152.5,251.0
2018-06-14 16:00:00,31.1,14.63,7.7,340.0,681.0,694.0,182.0
2018-06-14 17:00:00,30.0,15.58,1.5,210.0,353.0,255.0,209.5
2018-06-14 18:00:00,29.4,16.12,1.5,230.0,123.5,81.5,94.0
2018-06-14 19:00:00,27.2,20.7,5.1,40.0,110.0,211.5,66.0
2018-06-14 20:00:00,25.6,23.57,2.1,30.0,22.5,120.5,14.5
2018-06-14 21:00:00,20.6,33.27,4.1,250.0,0.0,0.0,0.0
2018-06-14 22:00:00,20.6,33.27,3.1,190.0,0.0,0.0,0.0
2018-06-14 23:00:00,18.9,36.97,3.6,180.0,0.0,0.0,0.0
2018-06-15 00:00:00,18.9,34.21,3.1,190.0,0.0,0.0,0.0
2018-06-15 01:00:00,18.9,32.78,3.6,140.0,0.0,0.0,0.0
2018-06-15 02:00:00,17.8,35.12,3.6,180.0,0.0,0.0,0.0
2018-06-15 03:00:00,15.6,40.39,2.6,140.0,0.0,0.0,0.0
2018-06-15 04:00:00,16.1,40.83,2.1,180.0,0.0,0.0,0.0
2018-06-15 05:00:00,18.9,31.63,2.1,210.0,0.5,0.0,0.5
2018-06-15 06:00:00,20.6,31.89,2.6,230.0,58.0,146.0,40.5
2018-06-15 07:00:00,21.1,32.26,4.6,280.0,241.0,533.5,74.5
2018-06-15 08:00:00,23.9,30.65,3.1,240.0,454.5,767.5,85.0
2018-06-15 09:00:00,28.3,18.6,0.0,187.5,643.5,842.5,100.0
2018-06-15 10:00:00,30.0,18.23,0.0,135.0,808.0,892.0,109.0
2018-06-15 11:00:00,31.7,15.3,3.1,82.5,933.5,927.5,111.5
2018-06-15 12:00:00,32.8,13.87,2.1,30.0,995.5,918.0,128.0
2018-06-15 13:00:00,31.1,14.11,4.1,60.0,699.0,389.0,325.5
2018-06-15 14:00:00,26.46,37.29,8.46,268.0,112.5,2.5,110.0
2018-06-15 15:00:00,29.83,18.37,5.67,40.0,698.0,606.0,194.5
2018-06-15 16:00:00,28.9,23.62,3.1,60.0,601.5,494.0,242.5
2018-06-15 17:00:00,27.2,28.13,4.6,40.0,244.5,117.5,173.5
2018-06-15 18:00:00,25.6,32.21,8.8,90.0,162.0,204.5,90.5
2018-06-15 19:00:00,25.0,35.97,4.6,120.0,129.5,298.0,62.5
2018-06-15 20:00:00,25.0,34.54,0.0,120.0,4.0,0.0,4.0
2018-06-15 21:00:00,25.0,32.04,2.6,120.0,0.0,0.0,0.0
2018-06-15 22:00:00,21.7,40.75,2.6,250.0,0.0,0.0,0.0
2018-06-15 23:00:00,20.0,45.24,1.5,180.0,0.0,0.0,0.0
2018-06-16 00:00:00,18.9,48.45,2.6,190.0,0.0,0.0,0.0
2018-06-16 01:00:00,17.8,49.82,2.1,140.0,0.0,0.0,0.0
2018-06-16 02:00:00,17.2,51.75,0.0,173.33,0.0,0.0,0.0
2018-06-16 03:00:00,16.7,53.42,0.0,206.67,0.0,0.0,0.0
2018-06-16 04:00:00,14.4,59.82,4.1,240.0,0.0,0.0,0.0
2018-06-16 05:00:00,18.9,48.45,3.1,260.0,0.0,0.0,0.0
2018-06-16 06:00:00,19.4,45.07,1.5,300.0,31.0,28.5,26.5
2018-06-16 07:00:00,21.1,40.57,3.6,250.0,156.0,204.5,87.0
2018-06-16 08:00:00,22.8,38.11,3.1,240.0,396.5,519.0,145.0
2018-06-16 09:00:00,25.6,29.87,2.1,360.0,525.0,417.0,254.5
2018-06-16 10:00:00,27.8,27.16,2.6,350.0,584.0,257.5,382.0
2018-06-16 11:00:00,28.3,27.49,3.6,20.0,631.0,199.5,455.5
2018-06-16 12:00:00,25.6,33.33,3.6,70.0,297.0,29.0,270.0
2018-06-16 13:00:00,25.85,40.22,3.85,165.0,312.0,21.0,292.0
2018-06-16 14:00:00,25.0,44.52,3.35,20.0,414.5,65.0,354.5
2018-06-16 15:00:00,22.8,51.17,5.1,350.0,334.0,44.0,297.5
2018-06-16 16:00:00,23.9,46.33,4.6,320.0,552.0,403.5,267.0
2018-06-16 17:00:00,26.1,40.63,3.1,360.0,340.0,183.5,231.5
2018-06-16 18:00:00,25.0,41.69,3.6,10.0,162.5,73.0,131.5
2018-06-16 19:00:00,23.3,46.16,4.6,350.0,93.0,105.5,70.5
2018-06-16 20:00:00,20.6,58.54,6.2,340.0,13.5,12.5,12.5
2018-06-16 21:00:00,19.4,65.6,4.6,350.0,0.0,0.0,0.0
2018-06-16 22:00:00,18.9,67.68,5.7,360.0,0.0,0.0,0.0
2018-06-16 23:00:00,17.8,69.71,2.1,340.0,0.0,0.0,0.0
2018-06-17 00:00:00,17.2,67.32,3.1,340.0,0.0,0.0,0.0
2018-06-17 01:00:00,16.7,72.31,2.1,330.0,0.0,0.0,0.0
2018-06-17 02:00:00,16.7,69.49,3.6,330.0,0.0,0.0,0.0
2018-06-17 03:00:00,15.6,77.57,2.6,340.0,0.0,0.0,0.0
2018-06-17 04:00:00,14.4,83.81,2.6,340.0,0.0,0.0,0.0
2018-06-17 05:00:00,15.6,83.4,2.6,350.0,0.5,0.0,0.5
2018-06-17 06:00:00,16.1,77.65,2.6,330.0,37.0,12.5,35.0
2018-06-17 07:00:00,16.07,83.46,2.77,345.0,101.0,39.0,90.0
2018-06-17 08:00:00,17.2,77.82,3.35,325.0,225.5,107.0,170.5
2018-06-17 09:00:00,19.4,67.78,4.6,340.0,433.5,358.5,212.0
2018-06-17 10:00:00,19.4,67.78,4.6,20.0,498.5,177.5,360.0
2018-06-17 11:00:00,21.7,56.92,4.1,350.0,522.0,138.5,399.0
2018-06-17 12:00:00,21.7,56.92,6.7,350.0,515.5,113.0,408.0
2018-06-17 13:00:00,21.55,59.05,5.95,15.0,547.0,146.5,406.5
2018-06-17 14:00:00,19.4,75.68,4.6,30.0,175.5,9.5,166.5
2018-06-17 15:00:00,16.86,93.83,6.1,312.0,206.0,13.0,195.0
2018-06-17 16:00:00,16.95,93.22,5.65,175.0,199.5,42.5,170.0
2018-06-17 17:00:00,16.07,93.19,6.37,126.67,163.5,28.5,148.0
2018-06-17 18:00:00,15.55,96.2,4.6,360.0,184.5,111.0,136.0
2018-06-17 19:00:00,15.0,93.13,6.2,350.0,107.0,167.5,71.5
2018-06-17 20:00:00,14.4,93.1,4.6,30.0,13.5,23.5,12.0
2018-06-17 21:00:00,13.9,93.07,3.1,60.0,0.0,0.0,0.0
2018-06-17 22:00:00,13.3,96.78,3.1,40.0,0.0,0.0,0.0
2018-06-17 23:00:00,13.3,96.78,2.1,20.0,0.0,0.0,0.0
2018-06-18 00:00:00,13.3,96.78,2.6,330.0,0.0,0.0,0.0
2018-06-18 01:00:00,13.3,100.0,2.1,360.0,0.0,0.0,0.0
2018-06-18 02:00:00,13.3,100.0,2.6,350.0,0.0,0.0,0.0
2018-06-18 03:00:00,13.3,100.0,2.1,360.0,0.0,0.0,0.0
2018-06-18 04:00:00,13.3,100.0,2.1,310.0,0.0,0.0,0.0
2018-06-18 05:00:00,13.3,100.0,0.0,165.0,0.0,0.0,0.0
2018-06-18 06:00:00,13.3,100.0,1.5,20.0,71.0,285.0,33.0
2018-06-18 07:00:00,13.6,96.17,0.75,60.0,68.0,96.5,43.5
2018-06-18 08:00:00,14.7,89.56,1.8,30.0,123.0,4.5,121.0
2018-06-18 09:00:00,15.85,83.46,0.0,50.0,360.0,203.5,222.5
2018-06-18 10:00:00,18.3,72.61,0.0,70.0,385.5,76.5,325.0
2018-06-18 11:00:00,20.0,67.9,2.85,90.0,830.0,689.5,215.0
2018-06-18 12:00:00,21.7,61.16,2.6,225.0,1006.0,952.5,106.0
2018-06-18 13:00:00,24.4,55.77,4.6,360.0,1030.0,981.0,90.5
