Manufacturer,Model,Technology,Message,celltype,vmp,imp,voc,isc,alpha_isc,beta_voc,gamma_pmp,n_ser,t_ref
Jinko Solar Co. Ltd,JKM550M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.8,12.55,53.3,13.17,0.0088239,-0.141778,-0.369,26,25
Jinko Solar Co. Ltd,JKM550M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.7,12.58,53.3,13.27,0.0082274,-0.144443,-0.371,26,25
Jinko Solar Co. Ltd,JKM550M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.8,12.55,53.3,13.17,0.0088239,-0.141778,-0.369,26,25
Jinko Solar Co. Ltd,JKM550N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,41.6,13.23,50.3,14.01,0.0063045,-0.129271,-0.295,24,25
Jinko Solar Co. Ltd,JKM550N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,42,13.09,50.7,13.83,0.0063618,-0.131313,-0.306,24,25
Jinko Solar Co. Ltd,JKM555M-72HL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,41,13.54,49.7,14.12,0.0064952,-0.146615,-0.342,24,25
Jinko Solar Co. Ltd,JKM555M-72HL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,41,13.54,49.7,14.12,0.0064952,-0.146615,-0.342,24,25
Jinko Solar Co. Ltd,JKM555M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44,12.63,53.4,13.26,0.0088842,-0.142044,-0.369,26,25
Jinko Solar Co. Ltd,JKM555M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.8,12.66,53.4,13.34,0.0082708,-0.144714,-0.371,26,25
Jinko Solar Co. Ltd,JKM555M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44,12.63,53.4,13.26,0.0088842,-0.142044,-0.369,26,25
Jinko Solar Co. Ltd,JKM555N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,41.8,13.29,50.5,14.07,0.0063315,-0.129785,-0.295,24,25
Jinko Solar Co. Ltd,JKM555N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.4,12.81,51.9,13.48,0.006066,-0.137016,-0.297,24,25
Jinko Solar Co. Ltd,JKM560M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.1,12.71,53.5,13.35,0.0089445,-0.14231,-0.369,26,25
Jinko Solar Co. Ltd,JKM560M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44,12.74,53.4,13.41,0.0083142,-0.144714,-0.371,26,25
Jinko Solar Co. Ltd,JKM560M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.1,12.71,53.5,13.35,0.0089445,-0.14231,-0.369,26,25
Jinko Solar Co. Ltd,JKM560N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,42,13.35,50.7,14.13,0.0063585,-0.130299,-0.295,24,25
Jinko Solar Co. Ltd,JKM560N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.5,12.87,52,13.54,0.006093,-0.13728,-0.297,24,25
Jinko Solar Co. Ltd,JKM565M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.2,12.79,53.6,13.44,0.0090048,-0.142576,-0.369,26,25
Jinko Solar Co. Ltd,JKM565M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.1,12.82,53.5,13.48,0.0083576,-0.144985,-0.371,26,25
Jinko Solar Co. Ltd,JKM565M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.2,12.79,53.6,13.44,0.0090048,-0.142576,-0.369,26,25
Jinko Solar Co. Ltd,JKM565N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.4,13.01,51.9,13.77,0.0061965,-0.133383,-0.295,24,25
Jinko Solar Co. Ltd,JKM565N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.4,13.01,51.9,13.77,0.0056457,-0.128193,-0.305,24,25
Jinko Solar Co. Ltd,JKM565N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.7,12.93,52.2,13.6,0.00612,-0.137808,-0.297,24,25
Jinko Solar Co. Ltd,JKM570M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.3,12.87,53.7,13.52,0.0090584,-0.142842,-0.369,26,25
Jinko Solar Co. Ltd,JKM570M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.2,12.9,53.6,13.55,0.008401,-0.145256,-0.371,26,25
Jinko Solar Co. Ltd,JKM570M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.3,12.87,53.7,13.52,0.0090584,-0.142842,-0.369,26,25
Jinko Solar Co. Ltd,JKM570N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.6,13.08,52.1,13.83,0.0062235,-0.133897,-0.295,24,25
Jinko Solar Co. Ltd,JKM570N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.6,13.08,52.1,13.83,0.0056703,-0.128687,-0.305,24,25
Jinko Solar Co. Ltd,JKM570N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.9,12.99,52.3,13.66,0.006147,-0.138072,-0.297,24,25
Jinko Solar Co. Ltd,JKM575M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.4,12.95,53.8,13.61,0.0091187,-0.143108,-0.369,26,25
Jinko Solar Co. Ltd,JKM575M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.3,12.98,53.7,13.62,0.0084444,-0.145527,-0.371,26,25
Jinko Solar Co. Ltd,JKM575M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.4,12.95,53.8,13.61,0.0091187,-0.143108,-0.369,26,25
Jinko Solar Co. Ltd,JKM575N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.7,13.15,52.3,13.89,0.0062505,-0.134411,-0.295,24,25
Jinko Solar Co. Ltd,JKM575N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.7,13.15,52.3,13.89,0.0056949,-0.129181,-0.305,24,25
Jinko Solar Co. Ltd,JKM575N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.1,13.05,52.4,13.72,0.006174,-0.138336,-0.297,24,25
Jinko Solar Co. Ltd,JKM580M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.5,13.03,53.9,13.68,0.0091656,-0.143374,-0.369,26,25
Jinko Solar Co. Ltd,JKM580M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.4,13.06,53.8,13.7,0.008494,-0.145798,-0.371,26,25
Jinko Solar Co. Ltd,JKM580M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.5,13.03,53.9,13.68,0.0091656,-0.143374,-0.369,26,25
Jinko Solar Co. Ltd,JKM580N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.9,13.22,52.5,13.95,0.0062775,-0.134925,-0.295,24,25
Jinko Solar Co. Ltd,JKM580N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.9,13.22,52.5,13.95,0.0057195,-0.129675,-0.305,24,25
Jinko Solar Co. Ltd,JKM580N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.3,13.11,52.6,13.78,0.006201,-0.138864,-0.297,24,25
Jinko Solar Co. Ltd,JKM585M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.6,13.11,54,13.75,0.0092125,-0.14364,-0.369,26,25
Jinko Solar Co. Ltd,JKM585M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.5,13.14,53.9,13.78,0.0085436,-0.146069,-0.371,26,25
Jinko Solar Co. Ltd,JKM585M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.6,13.11,54,13.75,0.0092125,-0.14364,-0.369,26,25
Jinko Solar Co. Ltd,JKM585N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44,13.29,52.7,14.01,0.0063045,-0.135439,-0.295,24,25
Jinko Solar Co. Ltd,JKM585N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44,13.29,52.7,14.01,0.0057441,-0.130169,-0.305,24,25
Jinko Solar Co. Ltd,JKM585N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.4,13.17,52.7,13.84,0.006228,-0.139128,-0.297,24,25
Jinko Solar Co. Ltd,JKM590M-7RL4,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.7,13.19,54.1,13.81,0.0092527,-0.143906,-0.369,26,25
Jinko Solar Co. Ltd,JKM590M-7RL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.6,13.22,54,13.86,0.0085932,-0.14634,-0.371,26,25
Jinko Solar Co. Ltd,JKM590M-7RL4-V,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.7,13.19,54.1,13.81,0.0092527,-0.143906,-0.369,26,25
Jinko Solar Co. Ltd,JKM590N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.2,13.36,52.9,14.07,0.0063315,-0.135953,-0.295,24,25
Jinko Solar Co. Ltd,JKM590N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.2,13.36,52.9,14.07,0.0057687,-0.130663,-0.305,24,25
Jinko Solar Co. Ltd,JKM590N-72HL4-TV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,43.5,13.58,51.7,14.31,0.0064395,-0.136488,-0.297,24,25
Jinko Solar Co. Ltd,JKM595N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.3,13.43,53.1,14.13,0.0063585,-0.136467,-0.295,24,25
Jinko Solar Co. Ltd,JKM595N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.3,13.43,53.1,14.13,0.0057933,-0.131157,-0.305,24,25
Jinko Solar Co. Ltd,JKM600N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.5,13.5,53.3,14.19,0.0063855,-0.136981,-0.295,24,25
Jinko Solar Co. Ltd,JKM600N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.5,13.5,53.3,14.19,0.0058179,-0.131651,-0.305,24,25
Jinko Solar Co. Ltd,JKM605N-72HL4-BDV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.6,13.57,53.5,14.25,0.0064125,-0.137495,-0.295,24,25
Jinko Solar Co. Ltd,JKM605N-72HL4-BDX,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,44.6,13.57,53.5,14.25,0.0058425,-0.132145,-0.305,24,25
LDK Solar,LDK-240D-20,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,32.2,7.45,37.3,8.39,0.00385512,-0.119345,-0.45197,60,25
LDK Solar,LDK-245D-20,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,32.4,7.56,37.4,8.48,0.00389648,-0.119665,-0.45197,60,25
LDK Solar,LDK-250D-20,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,32.6,7.67,37.5,8.57,0.00393783,-0.119985,-0.45197,60,25
LENERGY POWER INC,LP-505-144M-B,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,40.5,12.46,48.4,12.27,0.0050307,-0.132616,-0.368,72,25
LENERGY POWER INC,LP-505-144M-W,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,40.5,12.46,48.4,12.27,0.0050307,-0.132616,-0.368,72,25
LG Electronics Inc.,LG370M1K-A6,Mono-c-Si,"Could not solve, sanity check failed (-3): Io < 1e-16 || Io > 1e-7",mono,35.5,10.43,41.9,19.96,0.0057884,-0.10894,-0.344,60,25
LG Electronics Inc.,LG385N1K-E6,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,25.3,10.91,41.9,11.53,0.0029978,-0.108102,-0.331,60,25
LIGHT ENGINE ILUMINACAO S.A.,HS60-450-BOB,Mono-c-Si,"Could not solve, sanity check failed (-1): a < 0.05 || a > 15.0",mono,34.8,12.95,41.3,13.9,6.3801,-0.105315,-0.373,120,25
Luma Resources LLC,LRSS28-95A,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,7.7,12.31,9.5,12.93,0.0045255,-0.024605,-0.035,28,25
Luma Resources LLC,LRSS28-100A,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,7.8,12.82,9.7,13.35,0.0046725,-0.025123,-0.035,28,25
Lumos,GSX 72/48,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,25.8,9.32,31.7,9.99,0.0035964,-0.089077,-0.382,12,25
Lumos,GSX 72/72,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,38.6,9.32,47.6,9.99,0.0044955,-0.132804,-0.37,12,25
Maxeon Solar Technologies Ltd.,SPR-MAX3-405-COM-R,Mono-c-Si,"Could not solve, sanity check failed (-1): a < 0.05 || a > 15.0",mono,34.1,11.88,13.1,13.07,0.0058815,-0.030654,-0.28,112,25
Maxeon Solar Technologies Ltd.,SPR-MAX3-405-R,Mono-c-Si,"Could not solve, sanity check failed (-1): a < 0.05 || a > 15.0",mono,34.1,11.88,13.1,13.07,0.0058815,-0.030654,-0.28,112,25
Maxeon Solar Technologies Ltd.,SPR-MAX3-410,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,68.8,5.96,6.5,6.54,0.0036624,-0.015145,-0.272,112,25
Mission Solar Energy LLC,TXI10-395108BB,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,30.8,12.81,70,13.7,0.007398,-0.1904,-0.353,54,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE315-72PV,Multi-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",multi,37.6,8.43,46.7,8.79,0.005274,-0.133095,-0.367,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE320-72PV,Multi-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",multi,37.7,8.54,46.8,8.89,0.005334,-0.13338,-0.367,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE325-72PV,Multi-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",multi,37.8,8.64,46.9,8.99,0.005394,-0.133665,-0.367,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE330-72PV,Multi-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",multi,37.9,8.74,47,9.08,0.005448,-0.13395,-0.367,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE335-72PV,Multi-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",multi,38,8.82,47.1,9.18,0.005508,-0.134235,-0.367,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE340-72PV,Multi-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",multi,38.1,8.93,47.2,9.27,0.005562,-0.13452,-0.367,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE345-72PV,Multi-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",multi,38.2,9.04,47.3,9.38,0.005628,-0.134805,-0.367,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE355-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,39.3,9.04,48.1,9.59,0.0039319,-0.126022,-0.343,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE360-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,39.4,9.15,48.2,9.69,0.0039729,-0.126284,-0.343,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE365-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,39.5,9.24,48.3,9.78,0.0040098,-0.126546,-0.343,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE370-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,39.6,9.34,48.4,9.87,0.0040467,-0.126808,-0.343,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE375-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,39.7,9.45,48.6,9.99,0.0040959,-0.127332,-0.343,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE380-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,39.8,9.55,48.7,10.08,0.0041328,-0.127594,-0.343,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE385-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,39.9,9.65,48.8,10.18,0.0041738,-0.127856,-0.343,24,25
New East Solar Energy (Cambodia) Co.Ltd.,NESE390-72MV,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,40,9.75,48.9,10.28,0.0042148,-0.128118,-0.343,24,25
Ningbo Victor Solar Technology Co. Ltd.,VSMH120-440-M10,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,35.8,12.31,40.8,13.55,0.003794,-0.102408,-0.342,60,25
Ningbo Victor Solar Technology Co. Ltd.,VSMH144-525-M10,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,42.8,12.28,48.7,13.74,0.0038472,-0.122237,-0.342,72,25
Ningbo Victor Solar Technology Co. Ltd.,VSMH144-530-M10,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,42.9,12.37,48.8,13.55,0.003794,-0.122488,-0.342,72,25
Ningbo Victor Solar Technology Co. Ltd.,VSMH144-535-M10,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,43,12.46,48.9,13.65,0.003822,-0.122739,-0.342,72,25
Ningbo Victor Solar Technology Co. Ltd.,VSMH144-540-M10,Mono-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",mono,43,12.55,48.9,13.67,0.0038276,-0.122739,-0.342,72,25
Qcells North America,Q.PEAK G4.1/ Max 300,Multi-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",multi,32.41,9.26,35,9.77,0.0042988,-0.1015,-0.408,60,25
Qcells North America,Q.PEAK G4.1/ Max 305,Multi-c-Si,"Could not solve, sanity check failed (-4): Rs < 0.001 || Rs > 75.0",multi,32.62,9.35,35,9.84,0.0043296,-0.1015,-0.408,60,25
Qcells North America,Q.PEAK DUO BLK-G10+/AC 360,,"fail(Nser, positive): 0",multi,0,0,0,0,0,0,0,0,25
DC Module: Q.PEAK DUO BLK-G10+ 360,,,"fail(Nser, positive): 0",multi,0,0,0,0,0,0,0,0,25
Microinverter: IQ7PLUS-72-ACM-US ACPV,UL 1741,60,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,-0.376,47.2,34.3,10.49,0,0,-0.288,0,25
Qcells North America,Q.PEAK DUO BLK-G10+/AC 365,,"fail(Nser, positive): 0",multi,0,0,0,0,0,0,0,0,25
DC Module: Q.PEAK DUO BLK-G10+ 365,,,"fail(Nser, positive): 0",multi,0,0,0,0,0,0,0,0,25
Microinverter: IQ7PLUS-72-ACM-US ACPV,UL 1741,60,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,-0.376,47.2,34.6,10.56,0,0,-0.288,0,25
Qcells North America,Q.PEAK DUO BLK-G10+/AC 370,,"fail(Nser, positive): 0",multi,0,0,0,0,0,0,0,0,25
DC Module: Q.PEAK DUO BLK-G10+ 370,,,"fail(Nser, positive): 0",multi,0,0,0,0,0,0,0,0,25
Microinverter: IQ7PLUS-72-ACM-US ACPV,UL 1741,60,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,-0.376,47.2,34.8,10.62,0,0,-0.288,0,25
Qcells North America,Q.TRON BLK M-G2+ 420,1.9,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,46.1,32.5,12.91,38.8,-0.09506,0,0.036,2,25
Qcells North America,Q.TRON BLK M-G2+ 435,1.9,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,46.1,33.1,13.13,39.6,-0.09702,0,0.036,2,25
Qcells North America,Q.TRON BLK M-G2+/AC 435,1.9,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,46.1,33.1,13.13,39.6,-0.09702,0,0.036,2,25
Qcells North America,Q.TRON BLK M-G2+ 440,1.9,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,46.1,33.3,13.2,39.9,-0.097755,0,0.036,2,25
Qcells North America,Q.TRON BLK M-G2+/AC 440,1.9,"precheck input: variable 'celltype' (Cell technology type) required but not assignedssc variable does not exist: 'celltype'",<null>,46.1,33.3,13.2,39.9,-0.097755,0,0.036,2,25
Rare Manufacturing,IW-40-B12345YZZ,Mono-c-Si,"Could not solve, sanity check failed (-3): Io < 1e-16 || Io > 1e-7",mono,8,5,9.26,5.54,0.0104196,-0.0554778,-0.898343,16,25
REC Group,REC440AA Pure-RXG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,53.7,8.2,65.4,8.74,0.0028842,-0.151074,-0.215,44,25
REC Group,REC450AA Pure-RXG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,54.3,8.29,65.6,8.81,0.0029073,-0.151536,-0.215,44,25
REC Group,REC460AA Pure-RXG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,54.9,8.38,65.8,8.88,0.0029304,-0.151998,-0.215,44,25
Risen Energy Co. Ltd.,RSM110-8-525BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,31,16.97,37.2,17.97,0.0032346,-0.126852,-0.327,11,25
Risen Energy Co. Ltd.,RSM110-8-530BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,31.2,17.02,37.4,18.02,0.0032436,-0.127534,-0.327,11,25
Risen Energy Co. Ltd.,RSM110-8-535BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,31.4,17.07,37.7,18.07,0.0032526,-0.128557,-0.327,11,25
Risen Energy Co. Ltd.,RSM110-8-540BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,31.6,17.12,37.9,18.13,0.0032634,-0.129239,-0.327,11,25
Risen Energy Co. Ltd.,RSM110-8-545BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,31.8,17.17,38.1,18.18,0.0032724,-0.129921,-0.327,11,25
Risen Energy Co. Ltd.,RSM110-8-550BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,32,17.22,38.3,18.23,0.0032814,-0.130603,-0.327,11,25
Risen Energy Co. Ltd.,RSM110-8-555BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,32.2,17.27,38.5,18.28,0.0032904,-0.131285,-0.327,11,25
Risen Energy Co. Ltd.,RSM110-8-560BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,32.4,17.32,38.8,18.33,0.0032994,-0.132308,-0.327,11,25
Risen Energy Co. Ltd.,RSM120-8-565BMDG,Mono-c-Si,"Could not solve, sanity check failed (-33): abs((P - Pmp) / Pmp) > 0.015",mono,33.5,16.9,40.2,17.9,0.007697,-0.087636,-0.323,10,25
